Title: BV Photometry Of The RR Lyrae Variables Of The Globular Cluster M3  
Authors: Corwin T.M., Carney B.W. 
Table: B and V Photometry of the Variable Stars
================================================================================
Byte-by-byte Description of file: datafile2.txt
--------------------------------------------------------------------------------
   Bytes Format Units Label  Explanations
--------------------------------------------------------------------------------
   1-  4 A4     ---   Name   Variable name
   6- 16 F11.3  d     JD     Julian date of observation
      18 A1     ---   Filt   Filter used 
  20- 25 F6.3   mag   Mag    ? Observed magnitude in Filt
--------------------------------------------------------------------------------
name JD filter mag
H903 2449089.672 B 15.512
H903 2449089.692 B 15.575
H903 2449089.711 B 15.517
H903 2449089.730 B 15.571
H903 2449089.750 B 15.643
H903 2449089.769 B 15.661
H903 2449089.804 B 15.620
H903 2449089.833 B 15.557
H903 2449089.862 B 15.648
H903 2449089.950 B 15.748
H903 2449089.969 B 15.906
H903 2449089.988 B 15.629
H903 2449090.006 B 15.579
H903 2449090.661 B 15.661
H903 2449090.707 B 15.374
H903 2449090.724 B 15.341
H903 2449090.739 B 15.369
H903 2449090.769 B 15.294
H903 2449090.791 B 15.369
H903 2449090.809 B 15.297
H903 2449090.825 B 15.373
H903 2449090.842 B 15.362
H903 2449090.879 B  0.000
H903 2449090.895 B  0.000
H903 2449091.657 B 15.728
H903 2449091.671 B 15.622
H903 2449091.685 B 15.589
H903 2449091.699 B  0.000
H903 2449091.713 B 15.477
H903 2449091.727 B 15.667
H903 2449091.760 B 15.646
H903 2449091.787 B 16.830
H903 2449091.815 B  0.000
H903 2449091.835 B 15.341
H903 2449091.849 B  0.000
H903 2449091.862 B  0.000
H903 2449091.884 B 15.494
H903 2449091.906 B 15.747
H903 2449091.920 B 15.534
H903 2449091.934 B 16.009
H903 2449091.947 B 15.722
H903 2449091.961 B 15.865
H903 2449091.976 B 15.866
H903 2449091.990 B 15.916
H903 2450622.777 B 15.738
H903 2450622.791 B 15.643
H903 2450622.805 B 15.646
H903 2450622.818 B  0.000
v1   2448755.659 V 15.982
v1   2448755.676 V 16.016
v1   2448755.691 V 16.031
v1   2448755.706 V 15.978
v1   2448755.744 V 14.942
v1   2448755.758 V 14.863
v1   2448755.786 V 15.034
v1   2448755.801 V 15.160
v1   2448755.837 V 15.340
v1   2448755.851 V 15.400
v1   2448755.879 V 15.527
v1   2448755.893 V 15.527
v1   2448755.920 V 15.618
v1   2448755.934 V 15.677
v1   2448756.654 V 15.966
v1   2448756.669 V 15.989
v1   2448756.701 V 15.948
v1   2448756.715 V 15.987
v1   2448756.746 V 16.018
v1   2448756.760 V 15.718
v1   2448756.774 V 15.242
v1   2448756.788 V 14.930
v1   2448756.803 V 14.908
v1   2448756.817 V 15.010
v1   2448756.832 V 15.100
v1   2448756.847 V 15.207
v1   2448756.860 V 15.268
v1   2448756.875 V 15.352
v1   2448756.888 V 15.424
v1   2448756.902 V 15.495
v1   2448756.917 V 15.549
v1   2448756.931 V 15.572
v1   2448757.631 V 15.967
v1   2448757.647 V 15.942
v1   2448757.709 V 15.990
v1   2448757.756 V 16.024
v1   2448757.770 V 16.074
v1   2448757.822 V 15.044
v1   2448757.861 V 15.033
v1   2448757.879 V 15.161
v1   2448757.893 V 15.242
v1   2448757.907 V 15.322
v1   2448757.921 V 15.387
v1   2448757.935 V 15.442
v1   2448758.655 V 16.018
v1   2448758.669 V 16.017
v1   2448758.698 V 16.003
v1   2448758.712 V 15.959
v1   2448758.748 V 15.999
v1   2448758.773 V 15.955
v1   2448758.791 V 15.966
v1   2448758.823 V 16.026
v1   2448758.841 V 15.765
v1   2448758.871 V 14.916
v1   2448758.890 V 14.933
v1   2448758.911 V 15.032
v1   2448758.931 V 15.185
v1   2448759.748 V 16.011
v1   2448759.781 V 15.984
v1   2448759.796 V 15.960
v1   2448759.809 V 15.934
v1   2448759.829 V 15.965
v1   2448759.843 V 16.007
v1   2448759.857 V 16.054
v1   2448759.870 V 15.995
v1   2448759.885 V 15.677
v1   2448759.900 V 15.175
v1   2448759.914 V 14.913
v1   2448759.928 V 14.924
v1   2448760.653 V 15.749
v1   2448760.679 V 15.860
v1   2448760.693 V 15.926
v1   2448760.716 V 15.961
v1   2448760.730 V 15.973
v1   2448760.745 V 16.046
v1   2448760.759 V 15.975
v1   2448760.773 V 15.969
v1   2448760.792 V 15.947
v1   2448760.816 V 15.897
v1   2448760.831 V 15.936
v1   2448760.851 V 15.917
v1   2448760.865 V 15.944
v1   2448760.884 V 16.008
v1   2449085.859 V 15.129
v1   2449085.873 V 15.235
v1   2449085.887 V 15.301
v1   2449085.901 V 15.380
v1   2449085.915 V 15.440
v1   2449085.930 V 15.507
v1   2449085.944 V 15.545
v1   2449086.655 V 16.005
v1   2449086.669 V 16.006
v1   2449086.684 V 15.964
v1   2449086.704 V 15.950
v1   2449086.721 V 15.962
v1   2449086.737 V 15.924
v1   2449086.782 V 16.013
v1   2449086.798 V 15.997
v1   2449086.814 V 15.812
v1   2449086.828 V 15.305
v1   2449086.843 V 14.964
v1   2449086.857 V 14.862
v1   2449086.871 V 14.977
v1   2449086.934 V 15.351
v1   2449086.948 V 15.399
v1   2449086.984 V 15.522
v1   2449086.998 V 15.596
v1   2449087.012 V 15.636
v1   2449087.661 V 15.945
v1   2449087.703 V 15.972
v1   2449087.716 V 15.977
v1   2449087.730 V 15.883
v1   2449087.745 V 15.962
v1   2449087.757 V 15.940
v1   2449087.771 V 15.922
v1   2449087.785 V 15.918
v1   2449087.799 V 15.912
v1   2449087.865 V 15.467
v1   2449087.878 V 15.072
v1   2449087.912 V 14.929
v1   2449087.925 V 15.020
v1   2449087.939 V 15.114
v1   2449087.952 V 15.217
v1   2449087.965 V 15.265
v1   2449087.979 V 15.324
v1   2449087.993 V 15.373
v1   2449088.791 V 15.875
v1   2449088.805 V 15.874
v1   2449088.819 V 15.843
v1   2449088.832 V 15.840
v1   2449088.846 V 15.891
v1   2449088.860 V 15.978
v1   2449088.874 V 15.974
v1   2449088.898 V 15.745
v1   2449088.911 V 15.264
v1   2449088.928 V 14.871
v1   2449088.950 V 14.890
v1   2449088.964 V 14.981
v1   2449088.978 V 15.068
v1   2449088.992 V 15.159
v1   2449089.006 V 15.229
v1   2449089.641 V 15.685
v1   2449089.664 V 15.753
v1   2449089.704 V 15.780
v1   2449089.712 V 15.831
v1   2449089.741 V 15.879
v1   2449089.761 V 15.875
v1   2449089.791 V 15.878
v1   2449089.820 V 15.902
v1   2449089.848 V 15.943
v1   2449089.941 V 15.744
v1   2449089.961 V 15.078
v1   2449089.978 V 14.920
v1   2449089.997 V 14.985
v1   2449090.653 V 15.627
v1   2449090.700 V 15.688
v1   2449090.716 V 15.779
v1   2449090.732 V 15.798
v1   2449090.760 V 15.880
v1   2449090.784 V 15.970
v1   2449090.802 V 15.970
v1   2449090.819 V 15.904
v1   2449090.834 V 15.966
v1   2449090.871 V 15.959
v1   2449090.887 V 15.997
v1   2449091.650 V 15.486
v1   2449091.664 V 15.536
v1   2449091.678 V 15.610
v1   2449091.692 V 15.640
v1   2449091.706 V 15.676
v1   2449091.720 V 15.725
v1   2449091.753 V 15.800
v1   2449091.780 V 15.907
v1   2449091.807 V 15.959
v1   2449091.828 V 15.987
v1   2449091.841 V 16.002
v1   2449091.855 V 16.022
v1   2449091.869 V 16.009
v1   2449091.900 V 16.022
v1   2449091.913 V 15.973
v1   2449091.927 V 15.951
v1   2449091.940 V 15.936
v1   2449091.954 V 15.925
v1   2449091.968 V 15.950
v1   2449091.983 V 16.015
v1   2450622.769 V 15.574
v1   2450622.784 V 15.617
v1   2450622.798 V 15.672
v1   2450622.811 V 15.699
v1   2450622.825 V 15.747
v3   2448755.659 V 15.643
v3   2448755.676 V 15.656
v3   2448755.691 V 15.671
v3   2448755.706 V 15.734
v3   2448755.744 V 15.802
v3   2448755.758 V 15.776
v3   2448755.786 V 15.850
v3   2448755.801 V 15.876
v3   2448755.837 V 15.977
v3   2448755.851 V 15.951
v3   2448755.879 V 15.900
v3   2448755.893 V 15.591
v3   2448755.920 V 15.968
v3   2448755.934 V 15.979
v3   2448756.654 V 15.209
v3   2448756.669 V 15.309
v3   2448756.701 V 15.390
v3   2448756.715 V 15.427
v3   2448756.746 V 15.538
v3   2448756.760 V 15.568
v3   2448756.774 V 15.628
v3   2448756.788 V 15.660
v3   2448756.803 V 15.697
v3   2448756.817 V 15.744
v3   2448756.832 V 15.767
v3   2448756.847 V 15.819
v3   2448756.860 V 15.824
v3   2448756.875 V 15.856
v3   2448756.888 V 15.883
v3   2448756.902 V 15.876
v3   2448756.917 V 15.885
v3   2448756.931 V 15.929
v3   2448757.631 V 15.998
v3   2448757.647 V 15.927
v3   2448757.709 V 14.943
v3   2448757.756 V 15.128
v3   2448757.770 V 15.204
v3   2448757.822 V 15.400
v3   2448757.861 V 15.538
v3   2448757.879 V 15.595
v3   2448757.893 V 15.673
v3   2448757.907 V 15.695
v3   2448757.921 V 15.728
v3   2448757.935 V 15.734
v3   2448758.655 V 15.953
v3   2448758.669 V 15.952
v3   2448758.698 V 15.976
v3   2448758.712 V 16.007
v3   2448758.748 V 15.979
v3   2448758.773 V 15.701
v3   2448758.791 V 15.273
v3   2448758.823 V 14.900
v3   2448758.841 V 14.999
v3   2448758.871 V 15.135
v3   2448758.890 V 15.225
v3   2448758.911 V 15.251
v3   2448758.931 V 15.356
v3   2448759.748 V 15.860
v3   2448759.781 V 15.879
v3   2448759.796 V 15.893
v3   2448759.809 V 15.887
v3   2448759.829 V 15.949
v3   2448759.843 V 15.958
v3   2448759.857 V 15.983
v3   2448759.870 V 15.946
v3   2448759.885 V 15.820
v3   2448759.900 V 15.499
v3   2448759.914 V 15.203
v3   2448759.928 V 14.991
v3   2448760.653 V 15.563
v3   2448760.679 V 15.569
v3   2448760.693 V 15.612
v3   2448760.716 V 15.674
v3   2448760.730 V 15.726
v3   2448760.745 V 15.746
v3   2448760.759 V 15.787
v3   2448760.773 V 15.795
v3   2448760.792 V 15.857
v3   2448760.816 V 15.781
v3   2448760.831 V 15.910
v3   2448760.851 V 15.914
v3   2448760.865 V 15.872
v3   2448760.884 V 15.916
v3   2449085.859 V 15.983
v3   2449085.873 V 15.975
v3   2449085.887 V 15.722
v3   2449085.901 V 15.130
v3   2449085.915 V 14.815
v3   2449085.930 V 14.781
v3   2449085.944 V 14.861
v3   2449086.655 V 15.580
v3   2449086.669 V 15.604
v3   2449086.684 V 15.686
v3   2449086.704 V 15.724
v3   2449086.721 V 15.729
v3   2449086.737 V 15.818
v3   2449086.782 V 15.871
v3   2449086.798 V 15.870
v3   2449086.814 V 15.867
v3   2449086.828 V 15.878
v3   2449086.843 V 15.884
v3   2449086.857 V 15.842
v3   2449086.871 V 15.915
v3   2449086.934 V 15.865
v3   2449086.948 V 15.956
v3   2449086.984 V 15.957
v3   2449086.998 V 15.859
v3   2449087.012 V 15.329
v3   2449087.661 V 15.142
v3   2449087.703 V 15.322
v3   2449087.716 V 15.422
v3   2449087.730 V 15.326
v3   2449087.745 V 15.477
v3   2449087.757 V 15.527
v3   2449087.771 V 15.570
v3   2449087.785 V 15.622
v3   2449087.799 V 15.669
v3   2449087.865 V 15.785
v3   2449087.878 V 15.845
v3   2449087.912 V 15.869
v3   2449087.925 V 15.867
v3   2449087.939 V 15.864
v3   2449087.952 V 15.864
v3   2449087.965 V 15.870
v3   2449087.979 V 15.850
v3   2449087.993 V 15.865
v3   2449088.791 V 15.141
v3   2449088.805 V 15.178
v3   2449088.819 V 15.212
v3   2449088.832 V 15.288
v3   2449088.846 V 15.412
v3   2449088.860 V 15.449
v3   2449088.874 V 15.512
v3   2449088.898 V 15.565
v3   2449088.911 V  0.000
v3   2449088.928 V 15.658
v3   2449088.950 V 15.669
v3   2449088.964 V 15.759
v3   2449088.978 V 15.805
v3   2449088.992 V 15.824
v3   2449089.006 V 15.806
v3   2449089.641 V 15.887
v3   2449089.664 V 15.832
v3   2449089.704 V 15.803
v3   2449089.712 V 15.854
v3   2449089.741 V 15.883
v3   2449089.761 V 15.936
v3   2449089.791 V 15.612
v3   2449089.820 V 16.135
v3   2449089.848 V 14.869
v3   2449089.941 V 15.405
v3   2449089.961 V 15.444
v3   2449089.978 V 15.545
v3   2449089.997 V 15.592
v3   2449090.653 V 15.901
v3   2449090.700 V 15.836
v3   2449090.716 V 15.809
v3   2449090.732 V 15.812
v3   2449090.760 V 15.872
v3   2449090.784 V 15.904
v3   2449090.802 V 15.900
v3   2449090.819 V 15.890
v3   2449090.834 V 15.906
v3   2449090.871 V 16.037
v3   2449090.887 V 16.960
v3   2449091.650 V 15.536
v3   2449091.664 V 15.621
v3   2449091.678 V 15.624
v3   2449091.692 V 15.659
v3   2449091.706 V 15.718
v3   2449091.720 V 15.720
v3   2449091.753 V 15.830
v3   2449091.780 V 15.883
v3   2449091.807 V 15.906
v3   2449091.828 V 15.984
v3   2449091.841 V 15.969
v3   2449091.855 V 15.941
v3   2449091.869 V 15.926
v3   2449091.900 V 15.936
v3   2449091.913 V 15.961
v3   2449091.927 V 15.916
v3   2449091.940 V 15.932
v3   2449091.954 V 15.994
v3   2449091.968 V 16.678
v3   2449091.983 V 16.082
v3   2450622.769 V 15.371
v3   2450622.784 V 15.432
v3   2450622.798 V 15.476
v3   2450622.811 V 15.520
v3   2450622.825 V 15.558
v4   2448755.659 V 14.668
v4   2448755.676 V 14.486
v4   2448755.691 V 14.289
v4   2448755.706 V 14.208
v4   2448755.744 V 14.409
v4   2448755.758 V 14.393
v4   2448755.786 V 14.532
v4   2448755.801 V 14.555
v4   2448755.837 V 14.675
v4   2448755.851 V 14.692
v4   2448755.879 V 14.834
v4   2448755.893 V 14.488
v4   2448755.920 V 14.734
v4   2448755.934 V 14.762
v4   2448756.654 V 14.795
v4   2448756.669 V 14.906
v4   2448756.701 V 14.617
v4   2448756.715 V 14.595
v4   2448756.746 V 14.606
v4   2448756.760 V 14.671
v4   2448756.774 V 14.735
v4   2448756.788 V 14.730
v4   2448756.803 V 14.730
v4   2448756.817 V 14.710
v4   2448756.832 V 14.683
v4   2448756.847 V 14.474
v4   2448756.860 V 14.245
v4   2448756.875 V 14.261
v4   2448756.888 V 14.253
v4   2448756.902 V 14.316
v4   2448756.917 V 14.412
v4   2448756.931 V 14.488
v4   2448757.631 V 14.666
v4   2448757.647 V 14.650
v4   2448757.709 V 14.822
v4   2448757.756 V 14.856
v4   2448757.770 V 14.864
v4   2448757.822 V 15.067
v4   2448757.861 V 14.640
v4   2448757.879 V 14.611
v4   2448757.893 V 14.661
v4   2448757.907 V 14.543
v4   2448757.921 V 14.566
v4   2448757.935 V 14.604
v4   2448758.655 V 14.265
v4   2448758.669 V 14.313
v4   2448758.698 V 14.368
v4   2448758.712 V 14.489
v4   2448758.748 V 14.630
v4   2448758.773 V 14.676
v4   2448758.791 V 14.691
v4   2448758.823 V 14.698
v4   2448758.841 V 14.934
v4   2448758.871 V 14.836
v4   2448758.890 V 14.963
v4   2448758.911 V 14.808
v4   2448758.931 V 14.953
v4   2448759.748 V 14.909
v4   2448759.781 V 14.355
v4   2448759.796 V 14.305
v4   2448759.809 V 14.244
v4   2448759.829 V 14.287
v4   2448759.843 V 14.388
v4   2448759.857 V 14.367
v4   2448759.870 V 14.457
v4   2448759.885 V 14.509
v4   2448759.900 V 14.499
v4   2448759.914 V 14.552
v4   2448759.928 V 14.604
v4   2448760.653 V 14.760
v4   2448760.679 V 14.827
v4   2448760.693 V 14.844
v4   2448760.716 V 14.926
v4   2448760.730 V 15.157
v4   2448760.745 V 14.909
v4   2448760.759 V 14.864
v4   2448760.773 V 14.890
v4   2448760.792 V 14.900
v4   2448760.816 V 14.723
v4   2448760.831 V 14.653
v4   2448760.851 V 14.592
v4   2448760.865 V 14.521
v4   2448760.884 V 14.590
v4   2449085.859 V 14.453
v4   2449085.873 V 14.477
v4   2449085.887 V 14.462
v4   2449085.901 V 14.493
v4   2449085.915 V 14.531
v4   2449085.930 V 14.583
v4   2449085.944 V 14.597
v4   2449086.655 V 14.810
v4   2449086.669 V 14.771
v4   2449086.684 V 14.820
v4   2449086.704 V 14.838
v4   2449086.721 V 14.925
v4   2449086.737 V 14.908
v4   2449086.782 V 14.876
v4   2449086.798 V 14.831
v4   2449086.814 V 14.473
v4   2449086.828 V 14.334
v4   2449086.843 V 14.315
v4   2449086.857 V 14.352
v4   2449086.871 V 14.729
v4   2449086.934 V 14.585
v4   2449086.948 V 14.646
v4   2449086.984 V 14.696
v4   2449086.998 V 14.653
v4   2449087.012 V 14.596
v4   2449087.661 V 14.532
v4   2449087.703 V 14.564
v4   2449087.716 V 14.642
v4   2449087.730 V 14.588
v4   2449087.745 V 14.668
v4   2449087.757 V 14.637
v4   2449087.771 V 14.666
v4   2449087.785 V 14.699
v4   2449087.799 V 14.788
v4   2449087.865 V 14.806
v4   2449087.878 V 14.788
v4   2449087.912 V 14.889
v4   2449087.925 V 14.922
v4   2449087.939 V 14.886
v4   2449087.952 V 15.150
v4   2449087.965 V 14.736
v4   2449087.979 V 14.477
v4   2449087.993 V 14.293
v4   2449088.791 V 14.532
v4   2449088.805 V 14.463
v4   2449088.819 V 14.351
v4   2449088.832 V 14.415
v4   2449088.846 V 14.429
v4   2449088.860 V 14.615
v4   2449088.874 V 14.556
v4   2449088.898 V 14.757
v4   2449088.911 V 14.547
v4   2449088.928 V 14.657
v4   2449088.950 V 14.638
v4   2449088.964 V 14.694
v4   2449088.978 V 14.892
v4   2449088.992 V 14.724
v4   2449089.006 V 14.648
v4   2449089.641 V 15.080
v4   2449089.664 V 14.673
v4   2449089.704 V 14.679
v4   2449089.712 V 14.484
v4   2449089.741 V 14.223
v4   2449089.761 V 14.148
v4   2449089.791 V 14.688
v4   2449089.820 V 14.282
v4   2449089.848 V 14.450
v4   2449089.941 V 14.741
v4   2449089.961 V 14.674
v4   2449089.978 V 14.632
v4   2449089.997 V 14.530
v4   2449090.653 V 14.442
v4   2449090.700 V 14.650
v4   2449090.716 V 14.688
v4   2449090.732 V 14.648
v4   2449090.760 V 14.648
v4   2449090.784 V 14.773
v4   2449090.802 V 14.753
v4   2449090.819 V 14.801
v4   2449090.834 V 14.756
v4   2449090.871 V 14.777
v4   2449090.887 V 14.774
v4   2449091.650 V 14.720
v4   2449091.664 V 14.703
v4   2449091.678 V 14.778
v4   2449091.692 V 14.817
v4   2449091.706 V 14.825
v4   2449091.720 V 14.777
v4   2449091.753 V 14.680
v4   2449091.780 V 14.537
v4   2449091.807 V 14.562
v4   2449091.828 V 14.560
v4   2449091.841 V 14.631
v4   2449091.855 V 14.629
v4   2449091.869 V 14.688
v4   2449091.900 V 14.661
v4   2449091.913 V 14.766
v4   2449091.927 V 14.699
v4   2449091.940 V 14.734
v4   2449091.954 V 14.713
v4   2449091.968 V 14.697
v4   2449091.983 V 14.825
v4   2450622.769 V 14.718
v4   2450622.784 V 14.711
v4   2450622.798 V 14.781
v4   2450622.811 V 14.697
v4   2450622.825 V 14.742
v5   2448755.659 V 15.481
v5   2448755.676 V 15.551
v5   2448755.691 V 15.603
v5   2448755.706 V 15.662
v5   2448755.744 V 15.779
v5   2448755.758 V 15.813
v5   2448755.786 V 15.871
v5   2448755.801 V 15.901
v5   2448755.837 V 15.918
v5   2448755.851 V 15.893
v5   2448755.879 V 15.890
v5   2448755.893 V 15.922
v5   2448755.920 V 15.949
v5   2448755.934 V 15.979
v5   2448756.654 V 15.414
v5   2448756.669 V 15.487
v5   2448756.701 V 15.608
v5   2448756.715 V 15.635
v5   2448756.746 V 15.741
v5   2448756.760 V 15.771
v5   2448756.774 V 15.805
v5   2448756.788 V 15.838
v5   2448756.803 V 15.876
v5   2448756.817 V 15.906
v5   2448756.832 V 15.913
v5   2448756.847 V 15.909
v5   2448756.860 V 15.934
v5   2448756.875 V 15.921
v5   2448756.888 V 15.926
v5   2448756.902 V 15.935
v5   2448756.917 V 15.964
v5   2448756.931 V 15.969
v5   2448757.631 V 15.221
v5   2448757.647 V 15.303
v5   2448757.709 V 15.576
v5   2448757.756 V 15.739
v5   2448757.770 V 15.798
v5   2448757.822 V 15.921
v5   2448757.861 V 15.923
v5   2448757.879 V 15.928
v5   2448757.893 V 15.910
v5   2448757.907 V 15.923
v5   2448757.921 V 15.924
v5   2448757.935 V 15.950
v5   2448758.655 V 15.289
v5   2448758.669 V 15.374
v5   2448758.698 V 15.506
v5   2448758.712 V 15.543
v5   2448758.748 V 15.683
v5   2448758.773 V 15.759
v5   2448758.791 V 15.797
v5   2448758.823 V 15.879
v5   2448758.841 V 15.915
v5   2448758.871 V 15.931
v5   2448758.890 V 15.935
v5   2448758.911 V 15.894
v5   2448758.931 V 15.946
v5   2448759.748 V 15.682
v5   2448759.781 V 15.735
v5   2448759.796 V 15.784
v5   2448759.809 V 15.836
v5   2448759.829 V 15.863
v5   2448759.843 V 15.883
v5   2448759.857 V 15.937
v5   2448759.870 V 15.962
v5   2448759.885 V 15.974
v5   2448759.900 V 15.978
v5   2448759.914 V 15.984
v5   2448759.928 V 15.964
v5   2448760.653 V 15.091
v5   2448760.679 V 15.295
v5   2448760.693 V 15.367
v5   2448760.716 V 15.482
v5   2448760.730 V 15.542
v5   2448760.745 V 15.597
v5   2448760.759 V 15.633
v5   2448760.773 V 15.680
v5   2448760.792 V 15.729
v5   2448760.816 V 15.762
v5   2448760.831 V 15.837
v5   2448760.851 V 15.884
v5   2448760.865 V 15.927
v5   2448760.884 V 15.959
v5   2449085.859 V 15.185
v5   2449085.873 V 15.257
v5   2449085.887 V 15.341
v5   2449085.901 V 15.402
v5   2449085.915 V 15.477
v5   2449085.930 V 15.532
v5   2449085.944 V 15.589
v5   2449086.655 V 15.920
v5   2449086.669 V 15.947
v5   2449086.684 V 15.955
v5   2449086.704 V 15.929
v5   2449086.721 V 15.903
v5   2449086.737 V 15.827
v5   2449086.782 V 15.267
v5   2449086.798 V 15.175
v5   2449086.814 V 15.109
v5   2449086.828 V 15.085
v5   2449086.843 V 15.084
v5   2449086.857 V 15.130
v5   2449086.871 V 15.229
v5   2449086.934 V 15.524
v5   2449086.948 V 15.593
v5   2449086.984 V 15.705
v5   2449086.998 V 15.738
v5   2449087.012 V 15.772
v5   2449087.661 V 15.907
v5   2449087.703 V 15.919
v5   2449087.716 V 15.922
v5   2449087.730 V 15.849
v5   2449087.745 V 15.827
v5   2449087.757 V 15.714
v5   2449087.771 V 15.523
v5   2449087.785 V 15.372
v5   2449087.799 V 15.242
v5   2449087.865 V 15.168
v5   2449087.878 V 15.225
v5   2449087.912 V 15.386
v5   2449087.925 V 15.428
v5   2449087.939 V 15.508
v5   2449087.952 V 15.564
v5   2449087.965 V 15.612
v5   2449087.979 V 15.624
v5   2449087.993 V 15.645
v5   2449088.791 V 15.317
v5   2449088.805 V 15.164
v5   2449088.819 V 15.092
v5   2449088.832 V 15.102
v5   2449088.846 V 15.106
v5   2449088.860 V 15.145
v5   2449088.874 V 15.173
v5   2449088.898 V 15.273
v5   2449088.911 V 15.324
v5   2449088.928 V 15.426
v5   2449088.950 V 15.508
v5   2449088.964 V 15.566
v5   2449088.978 V 15.614
v5   2449088.992 V 15.669
v5   2449089.006 V 15.700
v5   2449089.641 V 15.850
v5   2449089.664 V 15.889
v5   2449089.704 V 15.895
v5   2449089.712 V 15.901
v5   2449089.741 V 15.898
v5   2449089.761 V 15.810
v5   2449089.791 V 15.467
v5   2449089.820 V 15.284
v5   2449089.848 V 15.133
v5   2449089.941 V 15.493
v5   2449089.961 V 15.532
v5   2449089.978 V 15.648
v5   2449089.997 V 15.681
v5   2449090.653 V 15.893
v5   2449090.700 V 15.892
v5   2449090.716 V 15.923
v5   2449090.732 V 15.896
v5   2449090.760 V 15.872
v5   2449090.784 V 15.750
v5   2449090.802 V 15.470
v5   2449090.819 V 15.251
v5   2449090.834 V 15.128
v5   2449090.871 V 15.135
v5   2449090.887 V 15.223
v5   2449091.650 V 15.890
v5   2449091.664 V 15.881
v5   2449091.678 V 15.888
v5   2449091.692 V 15.890
v5   2449091.706 V 15.902
v5   2449091.720 V 15.936
v5   2449091.753 V 15.915
v5   2449091.780 V 15.898
v5   2449091.807 V 15.656
v5   2449091.828 V 15.213
v5   2449091.841 V 15.199
v5   2449091.855 V 15.227
v5   2449091.869 V 15.192
v5   2449091.900 V 15.241
v5   2449091.913 V 15.295
v5   2449091.927 V 15.337
v5   2449091.940 V 15.398
v5   2449091.954 V 15.442
v5   2449091.968 V 15.547
v5   2449091.983 V 15.615
v5   2450622.769 V 15.913
v5   2450622.784 V 15.924
v5   2450622.798 V 15.954
v5   2450622.811 V 15.973
v5   2450622.825 V 15.984
v6   2448755.659 V 15.509
v6   2448755.676 V 15.571
v6   2448755.691 V 15.621
v6   2448755.706 V 15.666
v6   2448755.744 V 15.780
v6   2448755.758 V 15.820
v6   2448755.786 V 15.899
v6   2448755.801 V 15.955
